|Category|Year Created|Surface|Substrate|Signature|Image Size|img_url|Title|Artist Name|Date of Sale|image_file|Medium|low_est|high_est|Sold|Artist|Movement
3569|2D|1935.0|Charcoal, Pastel|Paper|Yes|48 x 33.8 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/242350318f121eedd84cbc47cd363077.jpg|Nu assis|HENRI MATISSE|Jun 22, 2016|images/henri_matisse/242350318f121eedd84cbc47cd363077.jpg||117544|176316|146930.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3570|2D|1898.0|Oil|Panel|Yes|24 x 29.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/07cab5d0e70537d2a170ff7159018d3e.jpg|PAYSAGE|HENRI MATISSE|Jun 22, 2016|images/henri_matisse/07cab5d0e70537d2a170ff7159018d3e.jpg||102851|132237|183662.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3571|2D|1927.0|Pen, Black Ink|Paper|Yes|11 x 15 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/131a5322f263c15cf70caa8af399707e.jpg|Nu allongé ornemental|HENRI MATISSE|May 13, 2016|images/henri_matisse/131a5322f263c15cf70caa8af399707e.jpg||200000|300000|185000.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3572|2D||Pencil|Paper, Card|Yes|11 x 15 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1782ee4965c8ae15fa4af738dedb7e2d.jpg|Nu assis|HENRI MATISSE|May 13, 2016|images/henri_matisse/1782ee4965c8ae15fa4af738dedb7e2d.jpg||12000|18000|35000.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3573|2D|1943.0|Pen, India Ink|Paper|Yes|20.5 x 15.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/17a3bf7fa831023f1aca5fa35fbfd638.jpg|Portrait de Mlle Leriche|HENRI MATISSE|May 13, 2016|images/henri_matisse/17a3bf7fa831023f1aca5fa35fbfd638.jpg||25000|35000|60000.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3574|2D|1907.0|Oil|Canvas|Yes|21.63 x 18.13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/6c588cd095fe2b87056e379085e9887b.jpg|Portrait aux cheveux bouclés, pull marin (Allan Stein)|HENRI MATISSE|May 12, 2016|images/henri_matisse/6c588cd095fe2b87056e379085e9887b.jpg||800000|1200000|1745000.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3575|2D|1936.0|Charcoal, Estompe|Paper|Yes|25 x 19 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/036696a0b053b1ce0e515c90c166fa04.jpg|NU DEBOUT|HENRI MATISSE|May 10, 2016|images/henri_matisse/036696a0b053b1ce0e515c90c166fa04.jpg||300000|500000||HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3576|2D|1939.0|Pencil|Paper|Yes|37 x 26.1 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/18db589812a1d68ce23aac41efe74b89.jpg|Femme à la voilette assise sur un siège african|HENRI MATISSE|Feb 4, 2016|images/henri_matisse/18db589812a1d68ce23aac41efe74b89.jpg||0|0|19533.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3577|2D|1931.0|Pen, Ink|Paper|Yes|28.3 x 38 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/fd31cdd8e33d81dab4ca4f4415daf448.jpg|Jeune femme, robe juive, fauteuil Turc|HENRI MATISSE|Feb 4, 2016|images/henri_matisse/fd31cdd8e33d81dab4ca4f4415daf448.jpg||117040|175560|137156.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3578|2D|1943.0|Pencil|Paper|Yes|52.8 x 40.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2a66a55cdb1da82186691eab38aa51c7.jpg|Tête|HENRI MATISSE|Feb 4, 2016|images/henri_matisse/2a66a55cdb1da82186691eab38aa51c7.jpg||0|0|62151.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3579|2D|1923.0|Oil|Canvas|Yes|65 x 81 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/bdaeada773559b51d43b887472d20358.jpg|LA LEÇON DE PIANO|HENRI MATISSE|Feb 3, 2016|images/henri_matisse/bdaeada773559b51d43b887472d20358.jpg||17415600|26123400|15658075.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3580|2D|1945.0|Pencil|Paper|Yes|20.75 x 15.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b722fd0f3b466f2a10aef6cfca699646.jpg|La religieuse portugaise|HENRI MATISSE|Feb 3, 2016|images/henri_matisse/b722fd0f3b466f2a10aef6cfca699646.jpg||43539|72565|43539.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3581|2D|1939.0|Charcoal|Paper|Yes|20.5 x 16 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/bfe53cfaa2e57877afb9de244da33019.jpg|Etude pour La France|HENRI MATISSE|Feb 2, 2016|images/henri_matisse/bfe53cfaa2e57877afb9de244da33019.jpg||359850|503790|383600.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3582|2D|1944.0|Pen, India Ink|Paper|Yes|20.75 x 15.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/9a74123b08304970cdf091c0ab1778c2.jpg|Femme à la nature morte|HENRI MATISSE|Nov 13, 2015|images/henri_matisse/9a74123b08304970cdf091c0ab1778c2.jpg||120000|180000|118750.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3583|2D|1928.0|Pen, India Ink|Paper|Yes|9.5 x 12.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f3dd7e3833124bbc836fd4dc94489e03.jpg|Nu allongé|HENRI MATISSE|Nov 13, 2015|images/henri_matisse/f3dd7e3833124bbc836fd4dc94489e03.jpg||40000|60000|81250.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3584|2D|1937.0|Pen, India Ink|Paper|Yes|15.13 x 11.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d7995d25fbd14627816d4f58c8ff58f5.jpg|Portrait de femme|HENRI MATISSE|Nov 13, 2015|images/henri_matisse/d7995d25fbd14627816d4f58c8ff58f5.jpg||80000|120000|149000.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3585|2D|1950.0|Pen, India Ink|Paper|Yes|20.75 x 15.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f6e9f4d8d03a054caec7e1561b50fc6c.jpg|Sirène|HENRI MATISSE|Nov 13, 2015|images/henri_matisse/f6e9f4d8d03a054caec7e1561b50fc6c.jpg||80000|120000|100000.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3586|2D|1939.0|Charcoal, Estompe|Paper|Yes|24 x 16.13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2ee5cd6b0831e14d2981ebc9a98845a2.jpg|Étude pour La Dormeuse (Le Rêve)|HENRI MATISSE|Nov 12, 2015|images/henri_matisse/2ee5cd6b0831e14d2981ebc9a98845a2.jpg||700000|1000000|3805000.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3587|2D|1901.0|Oil|Canvas|Yes|31.88 x 23.38 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0cfbd78b0667d6633cf3bcf4e47e2dfc.jpg|Nu à la serviette blanche|HENRI MATISSE|Nov 12, 2015|images/henri_matisse/0cfbd78b0667d6633cf3bcf4e47e2dfc.jpg||3500000|4500000|9125000.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3588|2D|1940.0|Pencil|Paper|Yes|11.5 x 9.38 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d9921160486eace11cfb9643505bbbe5.jpg|Nu de plein pied assis sur une colonne|HENRI MATISSE|Nov 6, 2015|images/henri_matisse/d9921160486eace11cfb9643505bbbe5.jpg||50000|70000|68750.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3589|2D|1944.0|Charcoal, Estompe|Paper|Yes|24.5 x 18.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/73994bba9342b859b36c5be0c1bd03ab.jpg|FEMME AU FAUTEUIL|HENRI MATISSE|Nov 5, 2015|images/henri_matisse/73994bba9342b859b36c5be0c1bd03ab.jpg||400000|600000|370000.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3590|2D|1915.0|Charcoal, Estompe|Paper|Yes|29.625 x 22.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/17a18a0f43f325b11130e32981d9943b.jpg|NATURE MORTE AU LIERRE|HENRI MATISSE|Nov 5, 2015|images/henri_matisse/17a18a0f43f325b11130e32981d9943b.jpg||400000|600000||HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3591|2D|1927.0|Pencil|Paper|Yes|15 x 10.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a1b4483be5cfa883b74b2674a46c575c.jpg|Odalisque au fauteuil turc|HENRI MATISSE|Nov 5, 2015|images/henri_matisse/a1b4483be5cfa883b74b2674a46c575c.jpg||150000|250000|298000.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3592|2D|1918.0|Oil|Canvas|Yes|29 x 21.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1db414264349884bba2c6583ce6e406e.jpg|MLLE. MATISSE EN MANTEAU ÉCOSSAIS|HENRI MATISSE|Nov 4, 2015|images/henri_matisse/1db414264349884bba2c6583ce6e406e.jpg||12000000|18000000|13690000.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
3593|2D|1918.0|Oil|Canvas|Yes|29 x 21.63 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0930604f155a32d707880682f32f2b10.jpg|Mlle. Matisse en manteau écossais|HENRI MATISSE|Nov 4, 2015|images/henri_matisse/0930604f155a32d707880682f32f2b10.jpg||12000000|18000000|13690000.0|HENRI MATISSE|Modernism/Fauvism/Post-Impressionism
